valg,fylke,partikode,partinavn,kandidatnr,navn,bosted,stilling,fødselsår,kjønn
Fylkestingsvalget 2019;Rogaland;SP;Senterpartiet;47;Marte Westersjø Nesheim;Rennesøy;"";1991;Kvinne
Fylkestingsvalget 2019;Rogaland;SP;Senterpartiet;48;Kjersti Tau Strand;Strand;"";1967;Kvinne
Fylkestingsvalget 2019;Rogaland;SP;Senterpartiet;49;Tor Inge Eidesen;Haugesund;"";1964;Mann
Fylkestingsvalget 2019;Rogaland;SP;Senterpartiet;50;Arna Høyland;Hå;"";1965;Kvinne
Fylkestingsvalget 2019;Rogaland;SP;Senterpartiet;51;Tron Skjefrås;Sokndal;"";1963;Mann
Fylkestingsvalget 2019;Rogaland;SP;Senterpartiet;52;Sven Magnus Skimmeland;Stavanger;"";1991;Mann
Fylkestingsvalget 2019;Rogaland;SP;Senterpartiet;53;Bjarne Undheim;Time;"";1951;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;1;Heidi Bjerga;Sandnes;"";1958;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;2;Monika Kvilhaugsvik;Karmøy;"";1965;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;3;Reidar Sand;Suldal;"";1999;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;4;Edle Songe-Møller;Stavanger;"";1956;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;5;Halvor Thengs;Eigersund;"";1984;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;6;Marianne Sol Levinsen;Karmøy;"";1975;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;7;Bjørn Eirik Marcusson;Stavanger;"";1950;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;8;Akosua Agyele Awuku;Stavanger;"";1989;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;9;Gjertrud Kjellesvik;Haugesund;"";1968;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;10;Lars Helge Strand;Gjesdal;"";1971;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;11;Jeanette Lea Romslo;Hå;"";1998;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;12;Ivar Teigland;Haugesund;"";1978;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;13;Guri  Ravatn;Vindafjord;"";1955;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;14;Jan Refsnes;Sandnes;"";1951;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;15;Beate Aasen Bøe;Time;"";1984;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;16;Ketil Anthun;Tysvær;"";1967;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;17;Anniken Heimdal Tjøstheim;Strand;"";1983;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;18;Geir Allan Stava;Karmøy;"";1959;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;19;Lisa  Stornes;Sauda;"";1969;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;20;Josef Nabavi;Klepp;"";1978;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;21;Anette Opheim;Suldal;"";1985;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;22;Øyvind Kvitvær Leidland;Hå;"";1986;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;23;Eva Kristin Aune;Hjelmeland;"";1970;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;24;Knut Oaland;Haugesund;"";1957;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;25;Torhild Nesvåg;Sokndal;"";1957;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;26;Olav Wiik;Forsand;"";1950;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;27;Ida Mai Lea Hagen;Sola;"";1962;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;28;Martin Liland;Eigersund;"";1984;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;29;Siv Oltedal;Klepp;"";1956;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;30;Lars Utne Vaage;Stavanger;"";1994;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;31;Olaug Høgetveit;Finnøy;"";1960;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;32;Ask Brekke;Randaberg;"";1996;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;33;Eva-Tone Breivik;Sandnes;"";1981;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;34;Torgeir Thorsen;Rennesøy;"";1965;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;35;Mahire Turap;Sola;"";1978;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;36;Mads  Tjøtta;Strand;"";1981;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;37;Greta Nub Marthinussen;Kvitsøy;"";1984;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;38;Pernille Fiskum Hatland;Stavanger;"";2000;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;39;Odd Magne Hansen;Karmøy;"";1961;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;40;Kristin Fardal Hovland;Eigersund;"";1980;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;41;Tore Haye;Sandnes;"";1957;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;42;Tone Mari Sand;Suldal;"";1968;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;43;Jon Salthe;Stavanger;"";1987;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;44;Hege Hervik;Gjesdal;"";1974;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;45;Aastein Aase;Sandnes;"";1938;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;46;Synnøve Bredal Bjelland;Tysvær;"";1954;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;47;Sigve Romslo;Hå;"";1959;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;48;Liudmila Perevedentseva;Strand;"";1957;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;49;Vidar Samland;Vindafjord;"";1962;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;50;Ingrid Fiskaa;Time;"";1977;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;51;Michael Evans;Time;"";1949;Mann
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;52;Klara Tveit;Sauda;"";1953;Kvinne
Fylkestingsvalget 2019;Rogaland;SV;SV - Sosialistisk Venstreparti;53;Hallgeir Langeland;Stavanger;"";1955;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;1;Kjartan Alexander Lunde;Stavanger;"";1987;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;2;Unni Fuglestad;Time;"";1970;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;3;Svein Magne Abrahamsen;Haugesund;"";1970;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;4;Susanna Aske Bredenbekk;Sandnes;"";1998;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;5;Johan Aakre;Eigersund;"";1955;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;6;Mia Bruvik;Klepp;"";1995;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;7;Jan Erik Søndeland;Stavanger;"";1983;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;8;Nina Østebø;Suldal;"";1970;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;9;John-Arvid Eik;Lund;"";1983;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;10;Stian Lie Hagen;Sola;"";1985;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;11;Mette Lothe;Haugesund;"";1969;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;12;Henrik Holmen Brown;Stavanger;"";1997;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;13;Kari Vevatne;Sola;"";1952;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;14;Arild Enge Helgøy;Sandnes;"";1975;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;15;Atle Grimsby;Utsira;"";1965;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;16;Mohamed Fuard Ali;Stavanger;"";1956;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;17;Anne-Marthe Nygård Basso;Stavanger;"";1966;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;18;Børge Brunes;Klepp;"";1972;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;19;Eivind Enoksen;Stavanger;"";1976;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;20;Anette Frøyland;Stavanger;"";1967;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;21;Erik Hammer;Stavanger;"";1975;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;22;Sølve Hatteland;Strand;"";1976;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;23;Kristoffer Nåden Havn;Strand;"";1997;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;24;Rune Hetland;Vindafjord;"";1955;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;25;Bjørn Gunnar Husby;Haugesund;"";1975;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;26;Laila Igeh;Sokndal;"";1993;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;27;Harald Jåsund;Lund;"";1990;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;28;Brit Larssen Kvassheim;Eigersund;"";1957;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;29;Øivind-Andreas Kolstø;Karmøy;"";1983;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;30;Astrid Larsen;Gjesdal;"";1968;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;31;Christer Bu Mathiesen;Sokndal;"";1988;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;32;Lene Røkke Mathisen;Haugesund;"";1980;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;33;Inger Anita Merkesdal;Sandnes;"";1964;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;34;Eskil Nerheim;Suldal;"";1978;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;35;Hege Eriksen Nordbøe;Stavanger;"";1970;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;36;Knut Norddal;Time;"";1950;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;37;Iselin Nybø;Stavanger;"";1981;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;38;Erik Rydningen Nyman-Apelset;Strand;"";1987;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;39;Renate Ollestad;Eigersund;"";1984;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;40;Julian Francisco Osorio;Sandnes;"";1991;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;41;Birgit Rodvelt;Stavanger;"";1991;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;42;Tom Henrik Rosseland;Hå;"";1970;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;43;Alexander Sjursæther;Sandnes;"";1991;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;44;Anders Skaarer;Sauda;"";1978;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;45;Hege Benedicte Blom Stene;Stavanger;"";1962;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;46;Malin Elisabeth Sviland;Sandnes;"";1998;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;47;Hanne Sønderland;Stavanger;"";1973;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;48;Pauline Vik Vestly;Tysvær;"";2000;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;49;Ingebjørg K. Undheim;Time;"";1964;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;50;May Britt Vihovde;Haugesund;"";1958;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;51;Borgny Berge Øvrebø;Bokn;"";1953;Kvinne
Fylkestingsvalget 2019;Rogaland;V;Venstre;52;Vidar Johannes Aarhus;Tysvær;"";1946;Mann
Fylkestingsvalget 2019;Rogaland;V;Venstre;53;Tove Frantzen;Sandnes;"";1962;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;1;Tove-Lise Torve;Sunndal;"";1964;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;2;Per Vidar Kjølmoen;Rauma;"";1973;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;3;Eva Vinje Aurdal;Ålesund;"";1957;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;4;Jakob Vorren;Sunndal;"";1994;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;5;Line Hatmosø Hoem;Kristiansund;"";1985;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;6;Mellvin Arvid Steinsvoll;Molde;"";1943;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;7;Siv Katrin Ulla;Ålesund;"";1972;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;8;Erik Kursetgjerde;Sykkylven;"";1993;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;9;Lilly Gunn Nyheim;Surnadal;"";1960;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;10;Jack Narve Sæther;Ålesund;"";1963;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;11;Hanne Notøy;Ulstein;"";1971;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;12;Egil Trygve Ekhaugen;Hustadvika;"";1955;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;13;Hege Merethe Gagnat;Molde;"";1971;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;14;Kjell Neergaard;Kristiansund;"";1966;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;15;Aurora Dimmen Bratli;Ulstein;"";1998;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;16;Ottar Jan Løvoll;Vanylven;"";1951;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;17;Karoline Antonie Slinning;Sula;"";1990;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;18;Arne Harald Grødahl;Kristiansund;"";1962;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;19;Audhild Mork;Aukra;"";1961;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;20;Tord Karstensen Vågsholm;Herøy;"";1980;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;21;Hanne Berit Brekken;Aure;"";1981;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;22;Erling Thoresen-Vestre;Molde;"";1983;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;23;Anne Berit Støyva Emblem;Ålesund;"";1973;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;24;Jim Arve Røssevoll;Sula;"";1972;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;25;Ingrid Ovidie Rangønes;Averøy;"";1961;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;26;Olav Løvoll;Fjord;"";1951;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;27;Åse Kristin Ask Bakke;Ålesund;"";1996;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;28;Egil Nedal;Surnadal;"";1966;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;29;Tove Nygård;Ålesund;"";1971;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;30;Jørgen Amdam;Volda;"";1945;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;31;Milly Bente Nørsett;Tingvoll;"";1959;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;32;Ståle Refstie;Sunndal;"";1969;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;33;Hege Karina Bøe;Molde;"";1979;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;34;Stig Holmstrøm;Vestnes;"";1951;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;35;Rakel Polden;Surnadal;"";1978;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;36;Roar Dyb-Sandnes;Giske;"";1961;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;37;Aud Sissel Løvoll Suoranta;Vestnes;"";1959;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;38;Trygve Holm;Sula;"";1945;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;39;Katrine Rindarøy;Aukra;"";1970;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;40;Marcus Stamnes;Kristiansund;"";1998;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;41;Hannah Djupvik Bueide;Sykkylven;"";2000;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;42;Ove Økland;Ålesund;"";1949;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;43;Helene Wahlstrøm;Molde;"";2001;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;44;Aud Marie Bergdal;Vestnes;"";1969;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;45;Fozieh Zibrom;Kristiansund;"";1985;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;46;Jan-Arve Dyrnes;Hustadvika;"";1973;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;47;Tine Elise L. Tuven;Smøla;"";2000;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;48;Hans Petter Sørensen;Sykkylven;"";1969;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;49;Arild Ringdal;Stranda;"";1961;Mann
Fylkestingsvalget 2019;Møre og Romsdal;A;Arbeidarpartiet;50;Sigmund Haugen;Ålesund;"";1969;Mann
Fylkestingsvalget 2019;Møre og Romsdal;DEMN;Demokratene;1;Bjørn Christian Rødal;Fræna;"";1987;Mann
Fylkestingsvalget 2019;Møre og Romsdal;DEMN;Demokratene;2;Øyvind Oterhals Opstad;Molde;"";1991;Mann
Fylkestingsvalget 2019;Møre og Romsdal;DEMN;Demokratene;3;Elias Bokn Birkeland;Ålesund;"";1994;Mann
Fylkestingsvalget 2019;Møre og Romsdal;DEMN;Demokratene;4;Alexander Anderson;Molde;"";1986;Mann
Fylkestingsvalget 2019;Møre og Romsdal;DEMN;Demokratene;5;Jon Flatmo;Fræna;"";1992;Mann
Fylkestingsvalget 2019;Møre og Romsdal;DEMN;Demokratene;6;Martin Andreas Engeset;Ørsta;"";1943;Mann
Fylkestingsvalget 2019;Møre og Romsdal;DEMN;Demokratene;7;Audun Berg;Molde;"";1945;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;1;Frank Edvard Sve;Stranda;"";1968;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;2;Geir Asle Stenseth;Ålesund;"";1959;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;3;Anne Marie Fiksdal;Tomrefjord;"";1969;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;4;Jan Steinar Engeli Johansen;Averøy;"";1972;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;5;Gunnhild Meringdal;Hjelset;"";1964;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;6;Hans Olav Myklebust;Vartdal;"";1971;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;7;Håkon Lykkebø Strand;Ålesund;"";1996;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;8;Roger Bach;Tingvoll;"";1969;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;9;Oskar Grimstad;Hareid;"";1954;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;10;Karl-Oskar Sævik;Fosnavåg;"";1995;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;11;Knut Erik Engh;Ulsteinvik;"";1973;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;12;Hanna Valved Korsvik;Aukra;"";1954;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;13;Håkon Dretvik;Averøy;"";1981;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;14;Elisabet Lauvstad Haugen;Fiskå;"";1973;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;15;Roger Johnsen Solem;Valderøy;"";1957;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;16;Gro Anita Sve;Stranda;"";1969;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;17;Ole Henning Ødegård;Frei;"";1983;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;18;Nils Petter Tonning;Surnadal;"";1957;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;19;Ann-Karin Sæther;Sunndal;"";1962;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;20;Miriam Nystøyl;Åram;"";1979;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;21;Kåre Fjørtoft;Gursken;"";1943;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;22;Anita Vollstad;Sykkylven;"";1966;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;23;Inger Lise Nerland Skogstad;Farstad;"";1965;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;24;Lovise Nikoline H. Voldsund;Fosnavåg;"";1999;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;25;Eiliv Peter Halkjelsvik;Volda;"";1966;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;26;Jan Frode Johnsen;Kjørsvikbugen;"";1983;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;27;Nina Ulstein;Sykkylven;"";1982;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;28;Frode Gjelstenli;Vestnes;"";1970;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;29;Øystein Båtnes;Mauseidvåg;"";1967;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;30;Addy-Anne Vevang;Kristiansund;"";1971;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;31;Jannicke Skaue Strømmen;Skodje;"";1985;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;32;Anbjørn Steinholm Frislid;Ørsta;"";1996;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;33;Wenche Gausnes Aasen;Ørskog;"";1967;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;34;Stig Jansen;Farstad;"";1970;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;35;Per Torgeir Rotlid;Flemma;"";1941;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;36;Anker Møllerop;Smøla;"";1959;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;37;Bjarne Sætrenes;Åheim;"";1964;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;38;Asgeir Berg;Ålesund;"";1961;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;39;Therese Iren Sæter;Ørskog;"";1981;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;40;Torill Ansnes;Stranda;"";1960;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;41;Ann Elida Solheim;Hjelset;"";1952;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;42;Mari Helen Stavik;Molde;"";1966;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;43;Marion Flatøy Bringsvor;Larsnes;"";1959;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;44;Ronny Antonsen;Isfjorden;"";1971;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;45;Tor André Gram Franck;Ålesund;"";1968;Mann
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;46;Mariette Elise Gjerde;Ulsteinvik;"";1978;Kvinne
Fylkestingsvalget 2019;Møre og Romsdal;FRP;Framstegspartiet;47;Knut Magne Flølo;Vestnes;"";1949;Mann
Fylkestingsvalget 2019;Møre og Romsdal;H;Høgre;1;Anders Riise;Hareid;"";1969;Mann
